current_house_price,zipcode,ownership_pct
813171,43780,0.015
865753,16020,0.034
700500,50041,0.028
279333,27780,0.051
525357,13980,0.073
638492,21060,0.046
304719,29940,0.026
853268,16700,0.018
622619,12540,0.088
593423,29540,0.068
707455,47664,0.022
811218,30300,0.013
317801,31700,0.092
866328,41100,0.066
281495,46520,0.038
744059,50002,0.088
810377,27060,0.001
517191,14740,0.092
890397,15940,0.023
119661,50035,0.091
660943,19500,0.032
758795,48900,0.085
537515,42340,0.019
208863,17020,0.051
533392,12980,0.092
511256,40484,0.043
540335,45820,0.035
154504,50055,0.07
309729,32900,0.079
424173,25500,0.094
205318,39580,0.073
482900,38300,0.086
379818,43420,0.091
123115,50049,0.045
925888,50031,0.044
147685,39660,0.04
256343,49740,0.026
278268,16300,0.003
933131,34820,0.069
340081,41940,0.066
360168,13020,0.02
658081,48540,0.066
204093,41060,0.059
736262,41540,0.058
427997,14020,0.05
166439,35084,0.008
253848,42700,0.066
116201,43580,0.044
927458,29700,0.095
670817,26820,0.01
914112,31340,0.097
111194,37100,0.093
857191,27180,0.079
110164,50030,0.054
809235,22744,0.059
191144,45060,0.023
641175,46140,0.089
663790,19660,0.096
772981,47300,0.032
489480,50008,0.038
433555,50029,0.022
866678,22660,0.084
491605,28420,0.034
445767,46540,0.005
868032,29700,0.067
643996,19740,0.058
945323,14540,0.049
361629,13820,0.081
413985,29460,0.086
520280,30300,0.04
802984,16700,0.06
240145,16860,0.019
811703,37900,0.066
915116,24420,0.031
289531,22500,0.031
767740,39580,0.092
420393,19340,0.054
751248,23420,0.099
461244,14100,0.043
916295,50047,0.015
552842,22520,0.017
770051,33340,0.006
611696,20994,0.062
339794,40220,0.095
472386,48700,0.042
257222,24780,0.092
882132,36740,0.012
888007,48620,0.068
396610,31900,0.045
367098,50010,0.044
730216,46220,0.051
713980,10780,0.001
714559,27780,0.069
669268,27060,0.088
435289,50015,0.026
912024,29460,0.021
924553,15764,0.042
901938,50018,0.095
529038,11180,0.057
313864,47260,0.014
121420,40420,0.049
269030,33660,0.087
479843,23540,0.082
894556,14010,0.09
862248,36100,0.073
274494,43524,0.085
149885,10180,0.079
608921,38300,0.071
425992,28420,0.06
200202,21300,0.045
799122,45300,0.031
113188,28940,0.015
380267,23540,0.056
733944,43620,0.065
761399,45780,0.092
287686,42034,0.026
336036,50047,0.034
373012,11244,0.006
470054,33660,0.04
974964,29700,0.034
583430,39540,0.03
725515,50004,0.092
814260,36084,0.067
344073,50042,0.001
211999,48700,0.034
135610,31140,0.026
359681,45460,0.078
208062,19740,0.068
403618,33220,0.027
184586,39380,0.051
929920,16860,0.024
672238,35100,0.012
980964,35380,0.026
762972,20100,0.071
671618,50033,0.094
863179,26140,0.046
422786,29200,0.009
327851,17860,0.094
967345,50008,0.034
333676,22140,0.06
579696,16700,0.048
530271,50016,0.01
796416,34100,0.048
583680,16940,0.027
918891,12260,0.033
312556,23844,0.064
999113,37460,0.043
476873,39300,0.086
636511,43300,0.083
296505,47380,0.098
103181,45060,0.056
462954,16974,0.013
805417,50030,0.057
508143,19180,0.031
180745,40380,0.043
801536,15804,0.069
464556,37460,0.027
729218,16180,0.084
507796,41100,0.03
250879,31420,0.08
743303,25940,0.021
931108,21500,0.075
353548,45940,0.097
593118,46700,0.01
209457,18020,0.096
272931,21140,0.021
389817,13740,0.018
754848,27500,0.099
373861,50039,0.02
383023,37340,0.085
551488,48424,0.068
119212,50053,0.087
282370,29820,0.096
574855,24540,0.087
913113,50050,0.034
219835,50021,0.026
755981,10500,0.051
237569,36740,0.051
379411,16740,0.009
177318,40420,0.082
524591,10900,0.091
305589,49620,0.033
402972,13380,0.068
214241,50022,0.055
825030,27260,0.07
499829,50018,0.067
734146,40220,0.017
219395,50031,0.066
663841,50045,0.014
777030,45820,0.049
806492,31340,0.099
529452,34740,0.037
182522,16820,0.029
702326,40580,0.09
256021,39820,0.009
658106,12540,0.04
893561,48260,0.078
527057,44180,0.032
227658,18700,0.04
455234,40340,0.012
278866,17860,0.077
686584,33740,0.015
282824,16220,0.069
100211,15260,0.08
237516,12060,0.059
794486,50012,0.032
116744,46540,0.069
298857,45460,0.099
174284,13820,0.018
967673,28420,0.08
561876,47220,0.021
350761,31020,0.035
285786,41700,0.053
198603,27900,0.005
489474,50050,0.034
942610,43340,0.023
410579,17020,0.094
149396,29340,0.046
410748,48620,0.063
933485,11540,0.003
207038,47220,0.042
597643,39460,0.072
872997,33860,0.043
410048,45500,0.092
280047,31540,0.083
720681,50026,0.078
131834,46700,0.04
593988,37100,0.039
171711,14500,0.018
524584,12060,0.026
516888,46340,0.056
787022,12980,0.012
452050,29700,0.086
195018,22660,0.033
374819,37100,0.047
216849,28100,0.013
591710,20994,0.003
510246,37964,0.011
986758,42020,0.045
438414,42700,0.035
667829,19140,0.066
940487,27340,0.092
270243,50040,0.077
597106,35084,0.032
101944,17460,0.072
747184,33260,0.098
410861,50016,0.059
497630,31020,0.017
576641,20020,0.086
691283,22500,0.064
127685,13220,0.093
362494,12020,0.021
986070,14260,0.032
589380,47940,0.084
669056,26420,0.095
743305,28940,0.07
931693,13820,0.003
844571,48660,0.083
922952,13740,0.011
675723,21780,0.088
242793,24260,0.079
971698,16300,0.094
931163,27740,0.066
641129,12020,0.017
869914,41884,0.069
334940,40140,0.001
356669,50015,0.064
837394,42034,0.04
634146,24860,0.028
112656,16700,0.013
809669,19740,0.09
456243,30300,0.062
138715,36540,0.052
768232,38300,0.055
360153,13020,0.006
734602,31740,0.016
159994,34940,0.063
920254,24300,0.011
447661,12260,0.013
978024,38340,0.076
103257,41740,0.1
354636,33860,0.045
379959,48700,0.095
362440,29820,0.07
741365,28940,0.005
413196,36740,0.1
949719,40660,0.035
542141,30860,0.071
981841,47380,0.073
214587,35380,0.077
979282,20940,0.061
484711,12260,0.03
728141,18140,0.051
322592,29740,0.007
590220,27180,0.028
335729,16620,0.016
759682,50048,0.085
194161,16020,0.092
174372,33740,0.017
287315,11180,0.037
934532,31340,0.093
858468,16580,0.01
902719,41180,0.019
660211,35084,0.039
387812,17860,0.002
265108,34940,0.081
263535,23460,0.062
532564,27260,0.022
626962,20524,0.041
293010,31140,0.084
655794,50031,0.048
344237,15500,0.085
860622,11100,0.091
209131,15180,0.088
663296,28020,0.091
204619,19380,0.059
775504,43420,0.067
975828,32780,0.024
870684,50004,0.018
881389,40340,0.02
499920,35614,0.081
700120,23900,0.028
343366,50006,0.055
510374,44420,0.07
497354,29460,0.04
771163,50055,0.075
908389,33860,0.002
193433,27900,0.097
128023,42020,0.035
880428,26620,0.095
576225,37964,0.093
647254,50008,0.018
831824,12260,0.082
825953,50048,0.02
570152,50029,0.068
627715,34060,0.034
183769,15180,0.043
997391,40380,0.082
556035,38540,0.077
503500,30780,0.1
226448,45940,0.046
719070,45820,0.088
134274,40484,0.074
121789,50026,0.044
965700,24660,0.013
860426,38940,0.014
838150,33740,0.058
910898,15540,0.021
602089,25620,0.03
606036,13820,0.017
904460,10900,0.089
424835,38540,0.05
866860,47664,0.08
592911,50046,0.069
146370,36260,0.092
675777,24140,0.04
577813,47300,0.099
405367,39900,0.007
310812,37900,0.084
413723,32780,0.033
904705,16860,0.033
247451,45500,0.021
438611,47460,0.026
167454,21060,0.058
643482,19780,0.007
739809,49660,0.022
781337,31900,0.042
548670,25500,0.037
933966,37100,0.028
702064,20524,0.081
824553,16580,0.044
443451,13780,0.088
204500,25980,0.074
875612,50011,0.078
635237,24020,0.075
710957,13980,0.019
612151,50022,0.067
686145,50055,0.097
756455,33700,0.074
820620,15804,0.051
969872,19124,0.002
538624,15980,0.037
485948,38340,0.055
185806,22020,0.045
497683,29200,0.029
744973,50049,0.051
906369,33874,0.032
665793,30340,0.067
412777,30140,0.084
843530,40220,0.07
585958,16220,0.019
472531,50023,0.036
681403,48140,0.053
909442,24020,0.024
817699,30140,0.062
279417,12060,0.033
438104,34900,0.031
818296,27500,0.072
860619,41420,0.053
123991,10900,0.012
366515,34100,0.045
679672,29700,0.035
249426,12540,0.043
511408,25860,0.047
926939,50015,0.008
535122,42680,0.01
324784,44940,0.054
383361,16580,0.061
436298,13820,0.065
126092,12540,0.045
697523,22420,0.087
376108,14540,0.014
524013,19340,0.034
322804,43620,0.042
245375,34980,0.086
849123,30300,0.011
582263,40140,0.041
566471,42644,0.042
722124,47580,0.022
783557,48540,0.079
249299,15804,0.009
618414,45940,0.025
708915,28740,0.09
867157,27860,0.032
131971,20020,0.028
195364,26300,0.079
810513,21060,0.035
986539,39660,0.094
878067,36980,0.034
176418,45460,0.034
303474,15500,0.083
723220,40980,0.048
884269,40140,0.054
590901,40060,0.08
280660,46220,0.015
364738,40484,0.038
295866,15980,0.098
846335,39900,0.022
743006,42100,0.042
874833,16580,0.031
459852,50027,0.002
378522,31340,0.064
539845,48540,0.054
809168,50050,0.009
811197,50016,0.089
387543,37964,0.069
119621,10780,0.059
364613,50026,0.012
858779,50030,0.002
344310,31860,0.003
539603,50013,0.041
459577,45780,0.023
836894,29740,0.087
942423,41060,0.002
948692,24860,0.028
266019,41740,0.078
970417,43524,0.04
613862,41660,0.045
952671,15940,0.067
503240,50050,0.015
306948,25540,0.035
572216,38940,0.078
584582,41740,0.094
670396,22520,0.025
387318,47580,0.039
315565,40140,0.072
554886,16580,0.071
561166,43100,0.004
425704,29940,0.062
722464,27140,0.089
436393,12060,0.047
383890,39340,0.016
236108,25260,0.072
307055,50045,0.056
171660,22540,0.017
714950,38060,0.06
304477,45460,0.087
995107,50056,0.024
260044,50021,0.023
221059,50039,0.033
850673,29180,0.01
310174,35300,0.01
202142,20220,0.036
244525,50035,0.092
491725,44140,0.081
902986,28420,0.052
592146,28700,0.009
240427,10500,0.005
668351,40380,0.02
445881,13900,0.048
971549,29940,0.09
770346,26300,0.019
499182,50018,0.079
621224,36740,0.071
735670,50056,0.095
650671,29020,0.055
472780,19660,0.018
811999,24500,0.054
649970,18880,0.076
262241,49740,0.086
381157,25500,0.072
654124,50025,0.032
581024,44060,0.005
409109,41060,0.069
842779,37460,0.063
247545,15940,0.098
383260,29700,0.083
730361,14010,0.059
764104,41884,0.094
291527,50032,0.075
139405,39380,0.009
777598,39340,0.079
966778,15940,0.003
658595,33740,0.034
405864,42700,0.05
792836,12620,0.097
531973,16180,0.005
288155,11020,0.013
680780,40420,0.069
358155,29700,0.04
644526,16180,0.036
497355,42100,0.047
156692,41540,0.038
701294,46340,0.011
644654,21140,0.074
825348,13220,0.049
815001,48864,0.043
414570,37100,0.023
858065,24020,0.065
358977,48424,0.081
711606,14740,0.008
111857,40420,0.005
704378,23900,0.024
663029,31740,0.04
338202,37900,0.095
528522,46520,0.091
858545,25860,0.056
711996,46520,0.059
722666,50050,0.065
710391,22520,0.044
517945,29404,0.012
539231,27180,0.06
800919,45940,0.058
813374,29180,0.041
682563,27620,0.022
511594,36220,0.017
412592,50056,0.095
992633,28020,0.047
887046,38340,0.067
204018,12620,0.021
432652,32780,0.011
332858,42680,0.061
917973,34620,0.042
414272,27260,0.014
533604,46660,0.058
906371,26420,0.052
281044,29540,0.094
554995,40420,0.061
340374,39740,0.063
704545,32780,0.007
166860,27740,0.027
477008,47020,0.046
890079,24780,0.072
156743,26580,0.028
932858,28660,0.015
964117,50022,0.008
669586,35004,0.065
490163,33124,0.033
521140,35380,0.098
298981,17860,0.069
454758,33874,0.005
949325,15804,0.009
223765,38940,0.033
895745,41060,0.04
888240,25060,0.097
444336,45820,0.02
546451,14260,0.092
716761,35614,0.088
549450,27980,0.04
503407,24500,0.065
466271,50026,0.029
578213,17300,0.003
177375,33660,0.074
173527,33860,0.088
507083,42020,0.078
677165,44100,0.048
981448,14010,0.015
184786,27780,0.072
435942,44100,0.023
157582,48260,0.035
547004,30020,0.098
447743,30460,0.076
800723,40060,0.032
621700,27260,0.062
823471,16300,0.055
425559,24500,0.011
433097,36780,0.068
649678,17300,0.099
687516,34580,0.068
926408,14260,0.039
856371,11180,0.07
466975,20020,0.021
660294,50047,0.035
277160,28140,0.011
765975,17900,0.024
565144,33660,0.064
799322,31140,0.021
892907,40340,0.01
348920,16700,0.021
987281,50056,0.083
562492,34940,0.024
658104,36140,0.06
231182,12220,0.053
896547,12060,0.046
559999,47664,0.09
146102,38860,0.059
300277,50004,0.053
358208,50049,0.03
237576,12540,0.032
329278,33740,0.009
409905,22180,0.079
801269,22660,0.082
883278,31460,0.084
864149,13900,0.036
454686,0,0.095
933598,37340,0.05
119542,50036,0.045
406952,30980,0.075
479798,23460,0.082
447154,35380,0.09
708945,22220,0.031
382068,16974,0.051
794231,50013,0.059
385640,35300,0.048
902713,20220,0.013
578277,33700,0.092
738989,48060,0.075
662410,33340,0.007
623716,31180,0.042
415810,37964,0.046
646054,50005,0.037
962583,36140,0.018
381663,21140,0.052
128269,19780,0.088
642400,50021,0.032
920348,12620,0.032
931466,13140,0.023
565612,19660,0.092
681998,50037,0.084
252385,27900,0.022
330038,40484,0.09
258340,19124,0.085
461116,44100,0.077
733433,46060,0.019
614470,16820,0.026
978905,17660,0.045
399779,23580,0.016
506746,19460,0.093
476271,47460,0.065
744613,41540,0.078
253989,39580,0.041
959155,27620,0.061
509769,39580,0.055
761134,35840,0.049
233013,24420,0.002
302476,31860,0.075
304693,15380,0.016
923912,47300,0.027
611917,43300,0.08
725915,26580,0.05
337832,36540,0.033
756591,20260,0.098
350394,30980,0.022
441559,25260,0.077
764168,27100,0.065
249895,25540,0.039
658199,44300,0.019
670474,38540,0.034
338334,22220,0.039
907106,28420,0.011
778944,11540,0.06
201949,37964,0.055
992337,38540,0.016
892019,12260,0.002
229465,31700,0.036
478677,38540,0.009
316382,15940,0.054
152836,26580,0.014
839991,11180,0.062
513439,49020,0.018
394208,21780,0.022
477153,29820,0.047
969193,48700,0.002
440284,19780,0.022
711183,50025,0.089
605185,36420,0.02
236983,45220,0.032
905203,39740,0.02
573904,40660,0.023
485232,27620,0.036
471282,50017,0.01
716953,39820,0.013
505063,41884,0.027
993361,13780,0.068
550075,50034,0.013
776944,0,0.049
406721,44300,0.022
342042,50016,0.043
739228,46520,0.035
261254,50017,0.046
147805,48660,0.097
407519,47020,0.073
102933,42540,0.027
425862,15380,0.06
551008,20524,0.022
705842,14454,0.055
271473,28100,0.039
591939,34900,0.046
669110,21780,0.032
539896,36980,0.018
854369,40484,0.025
353983,27740,0.028
962075,27180,0.049
190083,32780,0.087
315463,36980,0.049
163868,15764,0.041
564840,20994,0.055
780944,29340,0.027
812168,21300,0.047
880066,20220,0.005
805016,50010,0.084
761306,15764,0.035
110408,21140,0.019
406012,28140,0.079
598843,48864,0.011
992457,17020,0.077
918922,25860,0.033
311958,13140,0.072
956880,44940,0.082
459056,36540,0.065
976416,22900,0.073
212656,19780,0.084
179218,35100,0.026
368887,36740,0.048
413146,31020,0.03
671740,15940,0.056
148674,25180,0.086
200546,33700,0.033
649212,12940,0.081
462299,26820,0.014
984771,42680,0.071
561197,50055,0.03
319940,39300,0.066
789638,50008,0.067
354362,43620,0.026
707150,47020,0.036
118802,14454,0.056
148344,22744,0.003
732871,34620,0.086
588380,50032,0.045
908291,48864,0.021
255385,21060,0.053
798197,28700,0.036
827642,49020,0.09
142169,23460,0.07
684189,16540,0.037
225722,27500,0.033
456064,34820,0.095
486462,48900,0.03
468169,22520,0.093
522270,25420,0.097
821273,24780,0.074
593237,25060,0.027
220559,40340,0.06
166713,24540,0.026
356147,40340,0.056
976704,33660,0.028
607283,46700,0.011
626163,47020,0.033
437267,29740,0.068
152796,18700,0.095
398432,10740,0.004
872080,19300,0.058
636293,26140,0.015
852757,40420,0.017
400458,50046,0.089
560660,33460,0.066
872701,15764,0.072
948575,23900,0.033
747023,43780,0.097
356997,37900,0.026
501277,35380,0.069
605759,15500,0.047
819639,37340,0.076
323840,48060,0.099
863803,45940,0.047
638871,39380,0.073
265686,39660,0.07
326526,19380,0.024
388926,11260,0.003
148780,50027,0.004
612328,48060,0.059
397187,24580,0.04
558089,10500,0.021
692636,22744,0.018
784996,11540,0.098
675807,12580,0.037
953024,24780,0.031
269877,37900,0.09
214442,45940,0.049
971670,10540,0.085
407543,50022,0.06
783125,35380,0.092
372928,15804,0.042
375177,34940,0.014
427962,47894,0.067
916916,50018,0.012
195525,25420,0.05
491830,31900,0.031
276952,11700,0.027
438300,24140,0.065
199846,50056,0.014
375869,22220,0.007
414019,48060,0.02
197752,50051,0.034
579801,15380,0.06
905318,50047,0.016
873258,36100,0.096
994397,24780,0.015
640852,16020,0.017
874347,50041,0.092
131831,44420,0.045
914689,23060,0.012
810143,43900,0.074
490646,50035,0.047
291816,33860,0.041
438661,39340,0.056
908173,28420,0.055
860827,31700,0.036
906817,45460,0.055
458228,42034,0.014
836150,35614,0.016
817995,50030,0.033
666767,39580,0.063
630328,31460,0.069
553701,25420,0.015
261962,23580,0.024
300474,45820,0.046
907463,38060,0.004
412637,50020,0.039
459519,49340,0.055
419058,50053,0.044
996147,15980,0.008
708538,41660,0.063
483487,48660,0.049
659723,41620,0.004
984301,50020,0.065
806193,22140,0.037
743536,28020,0.042
328400,33874,0.016
530769,32780,0.018
889174,25180,0.051
799389,15940,0.039
712491,34100,0.023
185751,38860,0.049
715679,32900,0.067
962415,47380,0.064
605874,22520,0.072
646222,37964,0.004
513301,38940,0.045
241121,18700,0.021
819744,50047,0.066
908964,39140,0.087
385708,16220,0.015
316378,42200,0.084
828633,20260,0.076
866373,50054,0.052
105428,36740,0.018
756571,27980,0.038
953468,49700,0.084
106490,22744,0.05
876542,24420,0.017
787187,29200,0.053
951857,31900,0.045
812857,50005,0.011
365643,47020,0.02
535440,20220,0.063
531176,39460,0.071
348764,24420,0.079
249027,24140,0.02
974459,30700,0.077
706896,35660,0.035
143510,26140,0.014
200090,35100,0.042
393840,50042,0.015
783056,29540,0.079
632666,21420,0.097
811526,24780,0.059
699633,37100,0.021
342933,11100,0.084
795466,38220,0.076
735900,14020,0.014
681553,11020,0.078
105933,30620,0.002
805775,41500,0.017
349540,25540,0.002
752657,33874,0.072
497169,14260,0.006
721994,31020,0.014
756531,15804,0.069
607575,47020,0.066
591400,28740,0.005
390747,20020,0.088
301052,11700,0.012
660596,41420,0.039
546628,50008,0.092
156407,13140,0.029
776119,39580,0.093
870311,50030,0.023
975641,31084,0.065
490912,23460,0.08
231736,47894,0.046
145865,50044,0.032
519664,48660,0.014
473479,24580,0.033
918824,30700,0.03
503831,27780,0.008
613043,17780,0.058
786241,41180,0.06
224670,22020,0.098
303226,46220,0.084
854787,22380,0.052
428875,12700,0.045
483566,27180,0.057
724413,33860,0.025
908423,20700,0.004
187509,36740,0.077
615339,17860,0.045
565824,29420,0.031
309702,33660,0.064
390281,13460,0.088
431331,38540,0.035
523288,43340,0.061
728545,41700,0.046
888270,25180,0.073
145174,28940,0.095
492122,27740,0.073
540839,50027,0.036
526284,50026,0.089
504286,39740,0.077
169920,31740,0.028
917728,15680,0.096
320248,47300,0.055
886776,34900,0.014
859737,22660,0.014
901094,40484,0.037
111650,47940,0.063
691608,15380,0.008
516486,50048,0.027
333673,18880,0.047
763054,42540,0.053
928877,21060,0.006
793231,36540,0.09
773065,15764,0.045
378226,37340,0.032
103979,23460,0.077
511638,50036,0.039
469110,24580,0.049
165583,33660,0.019
372348,50054,0.078
252900,29200,0.053
564313,22900,0.076
643969,50048,0.01
753671,26140,0.082
875403,29540,0.097
504759,45540,0.044
642695,41660,0.075
908225,47220,0.068
864583,27780,0.06
878778,49620,0.089
393161,35380,0.1
882494,15764,0.018
635488,0,0.011
809333,22900,0.068
796956,28700,0.06
880451,35380,0.085
301930,50008,0.033
889740,45220,0.044
395524,12220,0.054
391236,24020,0.069
740719,48424,0.043
599178,16974,0.044
871358,11260,0.067
544334,37900,0.038
814178,50035,0.04
423953,32900,0.02
641598,38860,0.011
702568,47580,0.077
256040,19124,0.013
173943,21140,0.043
498579,49740,0.014
685466,28940,0.049
303984,50023,0.058
461515,49420,0.032
118015,11020,0.092
552829,16740,0.082
349253,30340,0.038
757179,29540,0.042
729644,28740,0.037
151216,28660,0.016
170557,12580,0.036
466883,29740,0.066
695621,43420,0.058
509825,26420,0.046
121664,50016,0.061
317254,22540,0.086
545360,20700,0.057
720102,43100,0.051
686604,27500,0.029
355620,13820,0.021
173981,35084,0.067
117631,41740,0.085
768200,44100,0.098
492465,22020,0.053
144459,21140,0.02
545048,22020,0.095
396261,11260,0.049
673033,25500,0.051
148704,34980,0.057
389599,35980,0.057
288120,37460,0.064
972125,41180,0.089
176860,12020,0.017
942652,50051,0.012
370358,22380,0.01
804966,50017,0.059
877851,11540,0.049
276621,26820,0.053
776947,35004,0.001
573665,40484,0.082
505515,16620,0.001
381365,44700,0.048
384136,39660,0.068
297737,13980,0.037
765651,14740,0.098
609234,24780,0.066
604817,25060,0.064
944234,41500,0.081
648254,18880,0.076
134158,25500,0.026
511617,23104,0.034
763050,19740,0.041
440466,19060,0.042
936887,41620,0.051
874105,50045,0.073
116256,23580,0.08
600498,46520,0.016
817668,34580,0.022
861884,24780,0.027
951941,30700,0.065
936635,50050,0.079
936911,12620,0.004
750787,50040,0.062
668809,31460,0.006
125158,50040,0.048
701215,50042,0.03
536412,37860,0.055
170747,47580,0.008
762663,49660,0.064
997711,42340,0.091
599658,33220,0.054
659576,21340,0.082
630458,50020,0.084
673521,15540,0.03
405506,16220,0.069
219999,12220,0.057
841411,10500,0.075
559717,50002,0.035
918707,21300,0.073
439010,15540,0.084
152039,50023,0.049
631942,40220,0.084
626499,46540,0.049
673460,50009,0.07
573159,41940,0.067
752565,23420,0.026
568756,16974,0.032
565675,50053,0.064
820582,50023,0.055
720416,18700,0.025
579570,41180,0.047
926931,50011,0.004
738507,20100,0.093
228380,35380,0.1
217881,19804,0.061
608551,50038,0.011
612052,27060,0.057
434983,22660,0.086
202163,41100,0.045
737153,23060,0.081
815744,24220,0.09
675729,33220,0.099
201015,50054,0.07
180709,45220,0.026
877567,30460,0.029
288148,22744,0.082
607820,33220,0.064
187946,46140,0.059
871727,24020,0.073
310071,41620,0.084
733110,29700,0.069
526840,50050,0.007
328397,37340,0.07
587928,31860,0.004
269778,28740,0.032
437488,33874,0.045
882727,41540,0.051
440120,44180,0.071
481102,50018,0.047
707749,29340,0.073
648184,16860,0.018
612723,39460,0.063
958868,42644,0.088
973145,11460,0.058
996277,43780,0.029
563089,50028,0.09
868215,19780,0.044
531651,14010,0.037
620731,19500,0.088
831616,40220,0.029
259266,50042,0.064
174684,17420,0.037
968704,26380,0.036
793829,26900,0.075
979411,50021,0.057
436063,34940,0.028
144729,50004,0.073
881873,47894,0.032
830957,30020,0.052
144475,29620,0.04
941793,30860,0.068
446668,33460,0.066
446556,42644,0.043
859368,12620,0.026
956772,50049,0.07
612612,41540,0.041
968597,32780,0.012
443278,50053,0.024
140747,36140,0.03
600240,27900,0.069
969215,42700,0.072
492797,37860,0.065
816590,21340,0.005
206610,35084,0.028
894934,50051,0.097
276269,23900,0.062
207571,26900,0.021
807445,12100,0.087
310703,43420,0.014
290438,50034,0.068
753710,49420,0.058
937238,19660,0.078
459551,29620,0.089
358404,35380,0.065
249317,46660,0.069
169016,14260,0.066
668907,31900,0.076
822231,23580,0.083
517419,24220,0.042
423857,30300,0.009
816583,14260,0.045
684398,40900,0.072
656940,47260,0.075
596715,50036,0.051
524839,22220,0.023
567068,25500,0.023
234813,19380,0.074
998316,25980,0.06
390828,33780,0.02
487376,33460,0.021
105262,42200,0.025
169439,13140,0.06
810197,50012,0.052
997405,17460,0.008
888880,21820,0.028
225663,13820,0.088
922985,35380,0.01
253036,50048,0.048
648367,50051,0.021
737129,29340,0.008
277328,34100,0.065
768984,43780,0.046
564749,33660,0.097
537305,31420,0.036
213045,50054,0.03
789264,50025,0.099
380022,15180,0.097
781814,30340,0.061
155455,37100,0.086
504464,27140,0.043
391648,14454,0.063
274727,17660,0.067
828199,21300,0.076
719410,11180,0.059
224562,41660,0.097
715486,16740,0.027
180345,50042,0.097
761279,13900,0.015
797929,27100,0.048
154496,40220,0.096
839253,39340,0.013
124339,28660,0.077
166891,38860,0.043
587764,50044,0.056
240822,16580,0.055
267928,27340,0.057
598305,50020,0.097
845894,13220,0.072
403514,50035,0.048
846617,33860,0.074
873581,40220,0.026
855453,40980,0.098
335183,35660,0.03
155749,44700,0.053
674649,44140,0.022
639690,19300,0.002
603838,27100,0.048
199648,46140,0.067
118721,21820,0.091
490033,50018,0.061
418850,11700,0.046
643233,46220,0.074
155539,33660,0.095
653254,41700,0.039
279016,50001,0.079
291994,48260,0.076
781559,12940,0.034
575756,48260,0.059
349458,27500,0.004
350690,36740,0.07
209551,27260,0.045
628564,12100,0.096
645499,16974,0.07
536624,35980,0.069
791145,24300,0.051
571136,34940,0.036
429618,28660,0.013
457446,14020,0.002
942596,16220,0.076
579625,16740,0.047
111105,50054,0.044
998167,37964,0.063
803488,19740,0.09
751454,50039,0.013
975304,10180,0.096
437954,12220,0.047
542252,27500,0.082
639335,22420,0.091
163964,19300,0.038
528711,22660,0.087
351453,26380,0.098
574285,15680,0.049
853658,35614,0.035
546087,50048,0.033
276830,24860,0.045
736869,19124,0.094
334904,17460,0.014
415771,30700,0.098
667759,50028,0.008
907125,25620,0.049
705692,34940,0.054
318306,33540,0.047
604133,34980,0.059
503776,48300,0.034
538979,28660,0.021
268101,39660,0.064
313317,50055,0.088
135800,44060,0.018
618476,24020,0.019
161545,13020,0.03
588912,10540,0.006
538478,31700,0.057
531530,16020,0.041
548551,38540,0.028
346632,38060,0.099
520557,28740,0.098
576370,15260,0.044
459929,45500,0.089
769572,40484,0.009
774736,15764,0.022
653781,30780,0.005
258434,16940,0.004
877860,18700,0.002
925158,50012,0.003
942194,24140,0.027
716610,13460,0.06
415191,46220,0.079
334072,25540,0.009
120653,22020,0.022
121933,25940,0.088
236651,50032,0.026
892332,13460,0.091
511303,31860,0.064
907344,24020,0.09
345215,21140,0.051
888564,10900,0.032
946732,24020,0.06
438624,14020,0.037
957560,37460,0.001
449269,17820,0.041
987161,50036,0.085
812225,42540,0.089
427325,43524,0.016
399924,16974,0.1
766569,40980,0.09
268674,30780,0.07
478061,39660,0.029
146528,14100,0.059
350757,50033,0.03
300455,16580,0.025
738370,41660,0.003
561047,36500,0.023
510281,37460,0.07
578915,33140,0.088
617678,50005,0.062
653283,50017,0.072
352124,42680,0.063
422404,16060,0.099
238669,48060,0.01
855620,41060,0.098
904642,50037,0.095
165951,33260,0.021
813358,50040,0.048
554937,17140,0.01
831337,33124,0.094
883256,23844,0.055
288647,16820,0.072
919723,25860,0.05
989388,27140,0.01
105224,29820,0.046
365806,46700,0.06
378335,36084,0.003
903753,41740,0.05
964527,45220,0.057
670800,50048,0.051
326178,25860,0.045
153228,50051,0.046
313130,22220,0.085
936964,50028,0.059
495765,29700,0.005
618692,31340,0.083
455402,16940,0.048
172919,12580,0.067
781542,16940,0.082
980993,41940,0.03
732145,19300,0.065
862036,19340,0.054
270723,13220,0.028
185611,47580,0.067
538698,30860,0.073
516048,36500,0.026
312021,15500,0.015
434057,12580,0.043
568868,38900,0.077
718312,19180,0.029
907239,18700,0.075
771679,30620,0.062
863168,27780,0.048
624325,32580,0.006
605611,19460,0.036
989022,15680,0.036
346939,21500,0.085
605477,17780,0.035
315185,31740,0.048
854998,44420,0.066
888273,16580,0.047
773456,50051,0.071
127918,24020,0.029
472251,49340,0.001
481623,23460,0.049
704560,22380,0.043
601055,38340,0.054
838284,36084,0.084
221601,34900,0.053
888965,28700,0.023
674765,27980,0.018
200022,50030,0.058
580783,32580,0.017
538478,50032,0.046
954923,27180,0.058
673533,50047,0.084
643361,35980,0.064
517401,13140,0.098
274786,39140,0.089
107664,36980,0.004
947010,49020,0.08
464106,43900,0.097
615450,20500,0.097
